comp,eventId,rTypeId,pos,personName,wcaId,best,average
GuildfordOpen2020,444bf,f,6,Oliver Castledine,2018CAST08,-0.01,-0.01
GuildfordOpen2020,444bf,f,6,Robert Alden,2019ALDE01,-0.01,-0.01
GuildfordOpen2020,444bf,f,6,Sam Spendla,2015SPEN01,-0.01,-0.01
GuildfordOpen2020,444bf,f,6,Sean Moran,2016MORA24,-0.01,-0.01
GuildfordOpen2020,444bf,f,6,Thomas Bevan,2017BEVA01,-0.01,-0.01
GuildfordOpen2020,444bf,f,6,Thomas Stokes,2017STOK03,-0.01,-0.01
FontwellOpen2020,333,d,1,Sebastian Weyer,2010WEYE02,6.2,7.39
FontwellOpen2020,333,d,2,Ciarán Beahan,2012BEAH01,7.15,7.59
FontwellOpen2020,333,d,3,George Scholey,2015SCHO05,6.72,8.0
FontwellOpen2020,333,d,4,Ainesh Sevellaraja,2012SEVE01,6.55,8.32
FontwellOpen2020,333,d,5,Robert Yau,2009YAUR01,7.6,8.67
FontwellOpen2020,333,d,6,Philipp Weyer,2010WEYE01,7.29,8.71
FontwellOpen2020,333,d,7,Chris Mills,2014MILL04,6.98,8.75
FontwellOpen2020,333,d,8,Mark Cheung,2017CHEU01,8.11,8.88
FontwellOpen2020,333,d,9,Harry Savage,2013SAVA01,7.21,9.83
FontwellOpen2020,333,d,10,Joseph Briggs,2017BRIG03,9.49,9.97
FontwellOpen2020,333,d,11,Steven Kearns,2015KEAR01,8.94,10.07
FontwellOpen2020,333,d,12,Callum Hales-Jepp,2012HALE01,9.33,10.16
FontwellOpen2020,333,d,13,Dominic Lumsden,2016LUMS01,8.86,10.26
FontwellOpen2020,333,d,14,Jacob Chambers,2017CHAM09,9.78,10.6
FontwellOpen2020,333,d,15,Bill Hammill,2015HAMM01,9.9,10.91
FontwellOpen2020,333,d,16,James Molloy,2011MOLL01,10.33,10.92
FontwellOpen2020,333,d,17,Theo Hall,2017HALL06,8.55,11.0
FontwellOpen2020,333,d,18,Naglis Peciulis,2017PECI01,9.5,11.31
FontwellOpen2020,333,d,19,Will Chaplin,2019CHAP03,9.94,11.33
FontwellOpen2020,333,d,20,Daniel Sheppard,2009SHEP01,9.68,11.39
FontwellOpen2020,333,d,21,James Alonso,2018ALON07,8.84,11.42
FontwellOpen2020,333,d,22,Brandon Poulton,2019POUL02,9.47,11.67
FontwellOpen2020,333,d,23,Charlie Stark,2014STAR05,9.73,11.72
FontwellOpen2020,333,d,24,Cormac Farrell,2016FARR01,7.98,11.76
FontwellOpen2020,333,d,25,Jacob Caine,2019CAIN01,9.93,11.86
FontwellOpen2020,333,d,26,Daniel Evans,2016EVAN06,10.23,12.17
FontwellOpen2020,333,d,27,Thaynara Santana de Oliveira,2011OLIV03,10.04,12.21
FontwellOpen2020,333,d,28,Mark Ostrom,2017OSTR01,9.36,12.29
FontwellOpen2020,333,d,29,Tom Salmon,2015SALM03,11.17,12.41
FontwellOpen2020,333,d,30,Ben Stokes,2018STOK01,10.29,12.53
FontwellOpen2020,333,d,31,Milhouse Gibbons-Paul,2017GIBB01,10.12,13.09
FontwellOpen2020,333,d,32,Tom Dooley,2008DOOL01,12.06,13.79
FontwellOpen2020,333,d,33,Oliver Cook,2018COOK11,11.14,13.81
FontwellOpen2020,333,d,34,Anqi Yu,2018YUAN02,12.23,13.88
FontwellOpen2020,333,d,35,Matthew Prestwich,2016PRES04,12.64,13.92
FontwellOpen2020,333,d,36,Henry Asker,2016ASKE01,12.76,13.92
FontwellOpen2020,333,d,37,Toby Sainthouse,2016SAIN04,13.22,14.17
FontwellOpen2020,333,d,38,Conor Sheridan,2012SHER01,12.83,14.21
FontwellOpen2020,333,d,39,Adam Greenwood,2011GREE03,13.44,14.48
FontwellOpen2020,333,d,40,Cassius Dollin,2018DOLL01,13.32,14.5
FontwellOpen2020,333,d,41,Charlie Haywood,2018HAYW02,11.78,14.6
FontwellOpen2020,333,d,42,Sam Spendla,2015SPEN01,12.86,14.7
FontwellOpen2020,333,d,43,James Golding,2017GOLD02,13.24,14.81
FontwellOpen2020,333,d,44,Jaime Calzado Gomez,2018GOME06,14.05,14.82
FontwellOpen2020,333,d,45,David Lim,2010LIMD01,11.04,14.9
FontwellOpen2020,333,d,46,Magnus Regan,2020REGA01,12.87,14.99
FontwellOpen2020,333,d,47,Zain Thaver,2020THAV01,13.97,15.1
FontwellOpen2020,333,d,48,Matt Gaston,2015GAST01,14.43,15.26
FontwellOpen2020,333,d,49,William Callow,2019CALL09,12.72,15.65
FontwellOpen2020,333,d,50,Jack Buckley,2020BUCK02,14.31,16.02
FontwellOpen2020,333,d,51,Sam Shaw,2016SHAW02,15.32,16.27
FontwellOpen2020,333,d,52,Roberta Pereira,2018PERE42,15.35,16.42
FontwellOpen2020,333,d,53,Ben Uren,2019UREN01,14.05,16.44
FontwellOpen2020,333,d,54,Jonathan Pugsley,2018PUGS01,16.32,16.71
FontwellOpen2020,333,d,55,Safwan Uddin,2018UDDI01,10.96,16.72
FontwellOpen2020,333,d,56,Michael George,2015GEOR02,15.37,17.75
FontwellOpen2020,333,d,57,Dominik Dymowski,2019DYMO01,16.26,17.88
FontwellOpen2020,333,d,58,Edward Burgess,2018BURG03,14.6,17.89
FontwellOpen2020,333,d,59,Alfie Curley,2019CURL01,16.14,18.12
FontwellOpen2020,333,d,60,Jamie Reeves,2019REEV02,15.67,18.17
FontwellOpen2020,333,d,61,Daniel Porteous,2019PORT11,15.03,18.19
FontwellOpen2020,333,d,62,William Domurad,2019DOMU02,12.43,18.21
FontwellOpen2020,333,d,63,Maximilian Berkmann,2014BERK02,15.95,18.42
FontwellOpen2020,333,d,64,Theo Proferes,2019PROF01,13.35,18.93
FontwellOpen2020,333,d,65,Joe Greenland,2019GREE02,13.66,19.04
FontwellOpen2020,333,d,66,Oliver Oakley,2019OAKL01,15.03,19.12
FontwellOpen2020,333,d,67,Patrick Drew Dwyer,2019DWYE01,18.01,19.41
FontwellOpen2020,333,d,68,Kian Bay Martin,2019MART34,17.18,19.69
FontwellOpen2020,333,d,69,Andy Nicholls,2015NICH04,17.69,19.96
FontwellOpen2020,333,d,70,James McCambridge,2019MCCA09,17.07,20.02
FontwellOpen2020,333,d,71,Joseph Cooper,2018COOP04,16.57,20.17
FontwellOpen2020,333,d,72,Ekko Balodimos-Mahi,2017BALO02,16.77,20.41
FontwellOpen2020,333,d,73,Freddie Hull,2019HULL01,18.48,21.43
FontwellOpen2020,333,d,74,Sophie Clifford,2017CLIF01,16.69,21.56
FontwellOpen2020,333,d,75,Aidee Glatz,2019GLAT01,19.36,21.62
FontwellOpen2020,333,d,76,Ethan Mills,2019MILL13,17.89,22.06
FontwellOpen2020,333,d,77,Joseph Archibald,2019ARCH01,20.35,22.71
FontwellOpen2020,333,d,78,Morgan Farren Stone,2019STON03,17.34,22.81
FontwellOpen2020,333,d,79,Jack Mulhern,2019MULH01,19.47,23.22
FontwellOpen2020,333,d,80,Nathaniel Bigaj,2019BIGA01,20.51,24.37
FontwellOpen2020,333,d,81,Felix Ongley,2019ONGL01,19.65,24.52
FontwellOpen2020,333,d,82,Oliver Soo,2020SOOO01,20.46,25.82
FontwellOpen2020,333,d,83,Andrea Javier,2010JAVI01,24.74,27.8
FontwellOpen2020,333,d,84,Monty Hudson,2020HUDS01,22.81,27.81
FontwellOpen2020,333,d,85,AJ Green,2017GREE04,22.65,28.57
FontwellOpen2020,333,d,86,Amelka Filipek,2020FILI03,23.53,28.79
FontwellOpen2020,333,d,87,Alex Gore,2020GORE01,26.56,29.09
FontwellOpen2020,333,d,88,Alex Ingram,2019INGR01,25.18,30.3
FontwellOpen2020,333,d,89,Lucien Akle,2020AKLE01,24.86,30.91
FontwellOpen2020,333,d,90,Stefan Kaczmarczyk,2020KACZ01,29.97,31.99
FontwellOpen2020,333,d,91,Sam Auckland,2020AUCK02,25.99,32.16
FontwellOpen2020,333,d,92,Bill Horrill,2020HORR01,24.16,32.41
FontwellOpen2020,333,d,93,Henry Lawson,2018LAWS03,26.02,32.72
FontwellOpen2020,333,d,94,Glen Milner,2019MILN01,25.84,33.02
FontwellOpen2020,333,d,95,Nathan Morley,2020MORL01,31.04,33.19
FontwellOpen2020,333,d,96,Kyle Fabian,2020FABI01,30.86,33.48
FontwellOpen2020,333,d,97,Sampson Lane,2020LANE02,31.67,33.5
FontwellOpen2020,333,d,98,Stuart Salmon,2018SALM01,30.94,33.65
FontwellOpen2020,333,d,99,Grantas Jausicas,2020JAUS01,27.59,34.59
FontwellOpen2020,333,d,100,Rein Venkov,2020VENK01,27.12,34.92
FontwellOpen2020,333,d,101,Kieran Darby,2020DARB01,33.64,35.08
FontwellOpen2020,333,d,102,Otis Carter,2020CART02,29.51,36.19
FontwellOpen2020,333,d,103,Gabriel James Wolfe,2020WOLF01,33.25,36.87
FontwellOpen2020,333,d,104,Charlie Bruce,2020BRUC02,31.38,37.28
FontwellOpen2020,333,d,105,Sam Burgess,2019BURG03,30.22,37.32
FontwellOpen2020,333,d,106,Oliver Stuckey,2020STUC01,34.0,37.54
FontwellOpen2020,333,d,107,Montgomery Young,2020YOUN02,29.39,37.94
FontwellOpen2020,333,d,108,Jack Fievez,2020FIEV01,30.01,39.04
FontwellOpen2020,333,d,110,Nathan Channer,2020CHAN04,34.02,40.58
FontwellOpen2020,333,d,109,Aron Ball,2020BALL03,36.54,39.84
FontwellOpen2020,333,d,111,Sam Weller,2019WELL02,35.5,42.27
FontwellOpen2020,333,d,112,Thomas Healy,2020HEAL01,30.3,43.98
FontwellOpen2020,333,d,113,Reuben Bornman Borthwick,2020BORT01,36.94,46.05
FontwellOpen2020,333,d,114,Nathan Drury,2020DRUR02,36.63,46.86
FontwellOpen2020,333,d,115,Christy O'Shea,2019OSHE02,42.43,47.41
FontwellOpen2020,333,d,116,Thomas Theobold,2020THEO01,32.15,47.86
FontwellOpen2020,333,d,117,Rajinder Mahi,2017MAHI02,43.81,49.37
FontwellOpen2020,333,d,118,Rachael Buchanan,2019BUCH04,46.64,56.43
FontwellOpen2020,333,d,119,Artemis Essenhigh,2020ESSE01,50.56,59.89
FontwellOpen2020,333,d,120,Dave Auckland,2020AUCK01,50.5,76.64
FontwellOpen2020,333,d,121,David Drury,2020DRUR01,96.52,113.96
FontwellOpen2020,333,d,122,Brendan Burgess,2019BURG06,82.17,166.94
FontwellOpen2020,333,2,1,Sebastian Weyer,2010WEYE02,6.14,6.62
FontwellOpen2020,333,2,2,Philipp Weyer,2010WEYE01,6.58,6.95
FontwellOpen2020,333,2,3,George Scholey,2015SCHO05,6.35,7.42
FontwellOpen2020,333,2,4,Ainesh Sevellaraja,2012SEVE01,6.85,7.62
FontwellOpen2020,333,2,5,Harry Savage,2013SAVA01,6.14,7.95
FontwellOpen2020,333,2,6,Ciarán Beahan,2012BEAH01,6.87,8.06
FontwellOpen2020,333,2,7,Chris Mills,2014MILL04,7.02,8.24
FontwellOpen2020,333,2,8,Robert Yau,2009YAUR01,8.21,8.52
FontwellOpen2020,333,2,9,Mark Cheung,2017CHEU01,8.08,9.0
FontwellOpen2020,333,2,10,Callum Hales-Jepp,2012HALE01,8.68,9.0
FontwellOpen2020,333,2,11,James Alonso,2018ALON07,7.87,9.23
FontwellOpen2020,333,2,12,Joseph Briggs,2017BRIG03,8.27,9.43
FontwellOpen2020,333,2,13,Steven Kearns,2015KEAR01,8.56,9.91
FontwellOpen2020,333,2,14,Dominic Lumsden,2016LUMS01,8.67,9.99
FontwellOpen2020,333,2,15,Bill Hammill,2015HAMM01,8.47,10.11
FontwellOpen2020,333,2,16,Jacob Chambers,2017CHAM09,9.43,10.31
FontwellOpen2020,333,2,17,Naglis Peciulis,2017PECI01,8.74,10.43
FontwellOpen2020,333,2,18,Cormac Farrell,2016FARR01,9.56,10.43
FontwellOpen2020,333,2,19,Theo Hall,2017HALL06,9.74,10.55
FontwellOpen2020,333,2,20,James Molloy,2011MOLL01,9.7,10.79
FontwellOpen2020,333,2,21,Daniel Sheppard,2009SHEP01,9.9,11.09
FontwellOpen2020,333,2,22,Will Chaplin,2019CHAP03,8.6,11.34
FontwellOpen2020,333,2,23,Milhouse Gibbons-Paul,2017GIBB01,10.68,11.62
FontwellOpen2020,333,2,24,Henry Asker,2016ASKE01,9.39,11.88
FontwellOpen2020,333,2,25,Ben Stokes,2018STOK01,11.32,11.96
FontwellOpen2020,333,2,26,Mark Ostrom,2017OSTR01,10.4,12.01
FontwellOpen2020,333,2,27,Daniel Evans,2016EVAN06,9.56,12.17
FontwellOpen2020,333,2,28,Safwan Uddin,2018UDDI01,11.53,12.35
FontwellOpen2020,333,2,29,Brandon Poulton,2019POUL02,11.41,12.5
FontwellOpen2020,333,2,30,David Lim,2010LIMD01,10.87,12.63
FontwellOpen2020,333,2,31,Jacob Caine,2019CAIN01,11.18,12.83
FontwellOpen2020,333,2,32,Matthew Prestwich,2016PRES04,12.46,12.86
FontwellOpen2020,333,2,33,Jack Buckley,2020BUCK02,11.2,13.06
FontwellOpen2020,333,2,34,Charlie Stark,2014STAR05,11.8,13.12
FontwellOpen2020,333,2,35,Thaynara Santana de Oliveira,2011OLIV03,12.61,13.33
FontwellOpen2020,333,2,36,Anqi Yu,2018YUAN02,12.67,13.42
FontwellOpen2020,333,2,37,Oliver Cook,2018COOK11,12.26,13.44
FontwellOpen2020,333,2,38,Conor Sheridan,2012SHER01,10.7,13.82
FontwellOpen2020,333,2,39,Toby Sainthouse,2016SAIN04,12.21,14.18
FontwellOpen2020,333,2,40,James Golding,2017GOLD02,13.66,14.25
FontwellOpen2020,333,2,41,Theo Proferes,2019PROF01,12.53,14.65
FontwellOpen2020,333,2,42,Cassius Dollin,2018DOLL01,13.37,14.74
FontwellOpen2020,333,2,43,Adam Greenwood,2011GREE03,13.64,14.75
FontwellOpen2020,333,2,44,Sam Shaw,2016SHAW02,13.33,15.12
FontwellOpen2020,333,2,45,Edward Burgess,2018BURG03,13.65,15.36
FontwellOpen2020,333,2,46,Jonathan Pugsley,2018PUGS01,13.37,15.55
FontwellOpen2020,333,2,47,Jaime Calzado Gomez,2018GOME06,13.29,15.63
FontwellOpen2020,333,2,48,Oliver Oakley,2019OAKL01,14.77,15.77
FontwellOpen2020,333,2,49,Ben Uren,2019UREN01,12.84,15.86
FontwellOpen2020,333,2,50,Sam Spendla,2015SPEN01,11.82,15.89
FontwellOpen2020,333,2,51,Tom Dooley,2008DOOL01,14.68,15.93
FontwellOpen2020,333,2,52,William Callow,2019CALL09,14.84,15.96
FontwellOpen2020,333,2,53,Daniel Porteous,2019PORT11,14.41,16.35
FontwellOpen2020,333,2,54,Maximilian Berkmann,2014BERK02,14.6,16.58
FontwellOpen2020,333,2,55,Magnus Regan,2020REGA01,15.05,16.73
FontwellOpen2020,333,2,56,Dominik Dymowski,2019DYMO01,14.49,16.87
FontwellOpen2020,333,2,57,Charlie Haywood,2018HAYW02,14.34,17.5
FontwellOpen2020,333,2,58,Matt Gaston,2015GAST01,14.13,17.62
FontwellOpen2020,333,2,59,Roberta Pereira,2018PERE42,15.68,17.66
FontwellOpen2020,333,2,60,Zain Thaver,2020THAV01,15.04,17.79
FontwellOpen2020,333,2,61,Alfie Curley,2019CURL01,15.32,18.16
FontwellOpen2020,333,2,62,Jamie Reeves,2019REEV02,16.13,18.39
FontwellOpen2020,333,2,63,Kian Bay Martin,2019MART34,17.45,18.43
FontwellOpen2020,333,2,64,Joe Greenland,2019GREE02,15.71,18.47
FontwellOpen2020,333,2,65,James McCambridge,2019MCCA09,17.19,18.8
FontwellOpen2020,333,2,66,Michael George,2015GEOR02,16.5,18.84
FontwellOpen2020,333,2,67,Patrick Drew Dwyer,2019DWYE01,17.18,19.44
FontwellOpen2020,333,2,68,Ekko Balodimos-Mahi,2017BALO02,17.79,19.64
FontwellOpen2020,333,2,69,Andy Nicholls,2015NICH04,18.09,19.74
FontwellOpen2020,333,2,70,Sophie Clifford,2017CLIF01,17.1,20.08
FontwellOpen2020,333,2,71,William Domurad,2019DOMU02,17.56,20.69
FontwellOpen2020,333,2,72,Aidee Glatz,2019GLAT01,17.59,20.97
FontwellOpen2020,333,2,73,Joseph Cooper,2018COOP04,20.88,21.74
FontwellOpen2020,333,2,74,Freddie Hull,2019HULL01,18.38,21.85
FontwellOpen2020,333,2,75,Jack Mulhern,2019MULH01,19.65,21.88
FontwellOpen2020,333,2,76,Felix Ongley,2019ONGL01,21.0,22.89
FontwellOpen2020,333,2,77,Oliver Soo,2020SOOO01,21.45,23.25
FontwellOpen2020,333,2,78,Morgan Farren Stone,2019STON03,21.65,23.57
FontwellOpen2020,333,2,79,Ethan Mills,2019MILL13,18.41,23.87
FontwellOpen2020,333,2,80,Nathaniel Bigaj,2019BIGA01,21.26,25.76
FontwellOpen2020,333,2,81,Joseph Archibald,2019ARCH01,19.85,26.01
FontwellOpen2020,333,2,82,AJ Green,2017GREE04,21.4,26.36
FontwellOpen2020,333,2,83,Lucien Akle,2020AKLE01,25.5,27.76
FontwellOpen2020,333,2,84,Alex Gore,2020GORE01,24.23,28.77
FontwellOpen2020,333,2,85,Alex Ingram,2019INGR01,26.78,29.22
FontwellOpen2020,333,2,86,Andrea Javier,2010JAVI01,26.29,31.64
FontwellOpen2020,333,2,87,Sam Auckland,2020AUCK02,27.92,34.89
FontwellOpen2020,333,2,88,Amelka Filipek,2020FILI03,25.75,36.19
FontwellOpen2020,333,2,89,Stefan Kaczmarczyk,2020KACZ01,25.41,37.98
FontwellOpen2020,333,f,1,Sebastian Weyer,2010WEYE02,6.02,6.82
FontwellOpen2020,333,f,2,Ciarán Beahan,2012BEAH01,6.38,7.1
FontwellOpen2020,333,f,3,Philipp Weyer,2010WEYE01,6.97,7.74
FontwellOpen2020,333,f,4,George Scholey,2015SCHO05,6.78,8.31
FontwellOpen2020,333,f,5,Ainesh Sevellaraja,2012SEVE01,8.01,9.16
FontwellOpen2020,333,f,6,Chris Mills,2014MILL04,7.25,9.23
FontwellOpen2020,333,f,7,Dominic Lumsden,2016LUMS01,8.77,9.49
FontwellOpen2020,333,f,8,Harry Savage,2013SAVA01,8.69,9.65
FontwellOpen2020,333,f,9,Steven Kearns,2015KEAR01,8.57,10.05
FontwellOpen2020,333,f,10,Robert Yau,2009YAUR01,8.47,10.19
FontwellOpen2020,333,f,11,James Alonso,2018ALON07,8.65,10.27
FontwellOpen2020,333,f,12,Joseph Briggs,2017BRIG03,8.26,10.42
FontwellOpen2020,333,f,13,Naglis Peciulis,2017PECI01,9.96,10.44
FontwellOpen2020,333,f,14,Jacob Chambers,2017CHAM09,9.73,10.64
FontwellOpen2020,333,f,15,Daniel Sheppard,2009SHEP01,10.18,10.66
FontwellOpen2020,333,f,16,Cormac Farrell,2016FARR01,9.6,10.72
FontwellOpen2020,333,f,17,Milhouse Gibbons-Paul,2017GIBB01,10.51,11.14
FontwellOpen2020,333,f,18,Mark Cheung,2017CHEU01,9.26,11.27
FontwellOpen2020,333,f,19,Ben Stokes,2018STOK01,10.29,11.47
FontwellOpen2020,333,f,20,Theo Hall,2017HALL06,9.94,11.71
FontwellOpen2020,333,f,21,Bill Hammill,2015HAMM01,10.74,11.87
FontwellOpen2020,333,f,22,Callum Hales-Jepp,2012HALE01,10.73,11.89
FontwellOpen2020,333,f,23,Brandon Poulton,2019POUL02,8.86,12.26
FontwellOpen2020,333,f,24,James Molloy,2011MOLL01,9.18,12.31
FontwellOpen2020,333,f,25,Mark Ostrom,2017OSTR01,10.82,12.38
FontwellOpen2020,333,f,26,Matthew Prestwich,2016PRES04,11.99,13.0
FontwellOpen2020,333,f,27,Daniel Evans,2016EVAN06,12.18,13.15
FontwellOpen2020,333,f,28,David Lim,2010LIMD01,12.59,13.22
FontwellOpen2020,333,f,29,Jacob Caine,2019CAIN01,11.47,13.36
FontwellOpen2020,333,f,30,Will Chaplin,2019CHAP03,12.26,14.28
FontwellOpen2020,333,f,31,Safwan Uddin,2018UDDI01,11.86,14.69
FontwellOpen2020,333,f,32,Henry Asker,2016ASKE01,12.7,14.81
FontwellOpen2020,444,d,1,Sebastian Weyer,2010WEYE02,21.06,23.25
FontwellOpen2020,444,d,2,Ciarán Beahan,2012BEAH01,26.22,26.37
FontwellOpen2020,444,d,3,Philipp Weyer,2010WEYE01,26.67,29.86
FontwellOpen2020,444,d,4,Ainesh Sevellaraja,2012SEVE01,29.25,32.95
FontwellOpen2020,444,d,5,Robert Yau,2009YAUR01,28.87,33.32
FontwellOpen2020,444,d,6,George Scholey,2015SCHO05,34.43,36.83
FontwellOpen2020,444,d,7,Harry Savage,2013SAVA01,33.47,37.55
FontwellOpen2020,444,d,8,Daniel Sheppard,2009SHEP01,35.39,38.13
FontwellOpen2020,444,d,9,Cormac Farrell,2016FARR01,33.6,39.3
FontwellOpen2020,444,d,10,Callum Hales-Jepp,2012HALE01,36.87,39.84
FontwellOpen2020,444,d,11,Jacob Chambers,2017CHAM09,37.41,40.13
FontwellOpen2020,444,d,12,Chris Mills,2014MILL04,35.19,40.58
FontwellOpen2020,444,d,13,Naglis Peciulis,2017PECI01,35.08,41.28
FontwellOpen2020,444,d,14,Brandon Poulton,2019POUL02,32.24,42.75
FontwellOpen2020,444,d,15,James Alonso,2018ALON07,37.18,43.58
FontwellOpen2020,444,d,16,Daniel Evans,2016EVAN06,41.32,43.61
FontwellOpen2020,444,d,17,James Molloy,2011MOLL01,37.48,44.37
FontwellOpen2020,444,d,18,Bill Hammill,2015HAMM01,35.91,44.66
FontwellOpen2020,444,d,19,Charlie Stark,2014STAR05,42.0,44.93
FontwellOpen2020,444,d,20,Ben Stokes,2018STOK01,37.88,45.95
FontwellOpen2020,444,d,21,Safwan Uddin,2018UDDI01,44.77,46.38
FontwellOpen2020,444,d,22,Steven Kearns,2015KEAR01,42.94,46.55
FontwellOpen2020,444,d,23,Tom Salmon,2015SALM03,39.53,46.83
FontwellOpen2020,444,d,24,Thaynara Santana de Oliveira,2011OLIV03,37.95,48.05
FontwellOpen2020,444,d,25,Matthew Prestwich,2016PRES04,44.14,48.38
FontwellOpen2020,444,d,26,Dominic Lumsden,2016LUMS01,40.85,49.08
FontwellOpen2020,444,d,27,Theo Hall,2017HALL06,38.81,49.6
FontwellOpen2020,444,d,28,James Golding,2017GOLD02,43.35,49.95
FontwellOpen2020,444,d,29,Jacob Caine,2019CAIN01,45.06,50.38
FontwellOpen2020,444,d,30,David Lim,2010LIMD01,46.66,50.4
FontwellOpen2020,444,d,31,Mark Ostrom,2017OSTR01,40.86,50.47
FontwellOpen2020,444,d,32,Toby Sainthouse,2016SAIN04,48.06,50.54
FontwellOpen2020,444,d,33,Jonathan Pugsley,2018PUGS01,45.9,53.2
FontwellOpen2020,444,d,34,Will Chaplin,2019CHAP03,46.45,54.27
FontwellOpen2020,444,d,35,Sam Shaw,2016SHAW02,48.62,54.51
FontwellOpen2020,444,d,36,Tom Dooley,2008DOOL01,50.54,54.52
FontwellOpen2020,444,d,37,Anqi Yu,2018YUAN02,50.84,54.79
FontwellOpen2020,444,d,38,Theo Proferes,2019PROF01,53.99,58.0
FontwellOpen2020,444,d,39,Edward Burgess,2018BURG03,49.39,60.26
FontwellOpen2020,444,d,40,Dominik Dymowski,2019DYMO01,54.68,62.17
FontwellOpen2020,444,d,41,Conor Sheridan,2012SHER01,52.63,62.74
FontwellOpen2020,444,d,42,Jack Buckley,2020BUCK02,55.09,63.04
FontwellOpen2020,444,d,43,Maximilian Berkmann,2014BERK02,60.7,63.06
FontwellOpen2020,444,d,44,Alfie Curley,2019CURL01,58.61,63.28
FontwellOpen2020,444,d,45,Sam Spendla,2015SPEN01,59.35,64.81
FontwellOpen2020,444,d,46,Ben Uren,2019UREN01,63.21,64.82
FontwellOpen2020,444,d,47,Henry Asker,2016ASKE01,56.18,65.01
FontwellOpen2020,444,d,48,Charlie Haywood,2018HAYW02,57.96,65.06
FontwellOpen2020,444,d,49,Oliver Cook,2018COOK11,55.31,65.83
FontwellOpen2020,444,d,50,Milhouse Gibbons-Paul,2017GIBB01,48.89,66.78
FontwellOpen2020,444,d,51,Roberta Pereira,2018PERE42,58.63,67.41
FontwellOpen2020,444,d,52,James McCambridge,2019MCCA09,62.25,69.98
FontwellOpen2020,444,d,53,Andy Nicholls,2015NICH04,62.45,70.52
FontwellOpen2020,444,d,54,William Callow,2019CALL09,67.27,71.46
FontwellOpen2020,444,d,55,Patrick Drew Dwyer,2019DWYE01,65.62,72.42
FontwellOpen2020,444,d,56,Cassius Dollin,2018DOLL01,63.88,74.01
FontwellOpen2020,444,d,57,Sophie Clifford,2017CLIF01,71.42,74.05
FontwellOpen2020,444,d,58,Joseph Briggs,2017BRIG03,67.26,74.17
FontwellOpen2020,444,d,59,Jaime Calzado Gomez,2018GOME06,50.57,75.43
FontwellOpen2020,444,d,60,Matt Gaston,2015GAST01,68.82,77.13
FontwellOpen2020,444,d,61,Oliver Oakley,2019OAKL01,72.36,79.13
FontwellOpen2020,444,d,62,Joe Greenland,2019GREE02,69.68,80.09
FontwellOpen2020,444,d,63,Michael George,2015GEOR02,50.19,-0.01
FontwellOpen2020,444,d,64,Adam Greenwood,2011GREE03,54.92,-0.01
FontwellOpen2020,444,d,65,Magnus Regan,2020REGA01,81.48,0.0
FontwellOpen2020,444,d,66,Felix Ongley,2019ONGL01,82.14,0.0
FontwellOpen2020,444,d,67,Jamie Reeves,2019REEV02,85.03,0.0
FontwellOpen2020,444,d,68,William Domurad,2019DOMU02,86.59,0.0
FontwellOpen2020,444,d,69,Freddie Hull,2019HULL01,88.87,0.0
FontwellOpen2020,444,d,70,Kian Bay Martin,2019MART34,89.98,0.0
FontwellOpen2020,444,d,71,Zain Thaver,2020THAV01,90.21,0.0
FontwellOpen2020,444,d,72,Alex Gore,2020GORE01,92.87,0.0
FontwellOpen2020,444,d,73,Glen Milner,2019MILN01,97.61,0.0
FontwellOpen2020,444,d,74,Aidee Glatz,2019GLAT01,101.38,0.0
FontwellOpen2020,444,d,75,Jack Mulhern,2019MULH01,116.85,0.0
FontwellOpen2020,444,d,76,Morgan Farren Stone,2019STON03,118.17,0.0
FontwellOpen2020,444,d,77,Dave Auckland,2020AUCK01,-0.01,0.0
FontwellOpen2020,444,d,77,Henry Lawson,2018LAWS03,-0.01,0.0
FontwellOpen2020,444,d,77,Kieran Darby,2020DARB01,-0.01,0.0
FontwellOpen2020,444,d,77,Lucien Akle,2020AKLE01,-0.01,0.0
FontwellOpen2020,444,d,77,Monty Hudson,2020HUDS01,-0.01,0.0
FontwellOpen2020,444,d,77,Sam Burgess,2019BURG03,-0.01,0.0
FontwellOpen2020,444,d,77,Stuart Salmon,2018SALM01,-0.01,0.0
FontwellOpen2020,444,d,77,Thomas Healy,2020HEAL01,-0.01,0.0
FontwellOpen2020,444,2,1,Ciarán Beahan,2012BEAH01,20.06,24.13
FontwellOpen2020,444,2,2,Sebastian Weyer,2010WEYE02,23.61,25.29
FontwellOpen2020,444,2,3,Philipp Weyer,2010WEYE01,27.98,31.08
FontwellOpen2020,444,2,4,Robert Yau,2009YAUR01,29.9,33.17
FontwellOpen2020,444,2,5,Harry Savage,2013SAVA01,33.3,36.2
FontwellOpen2020,444,2,6,Ainesh Sevellaraja,2012SEVE01,34.85,36.6
FontwellOpen2020,444,2,7,George Scholey,2015SCHO05,34.52,38.2
FontwellOpen2020,444,2,8,Daniel Sheppard,2009SHEP01,32.79,39.27
FontwellOpen2020,444,2,9,Callum Hales-Jepp,2012HALE01,36.13,39.61
FontwellOpen2020,444,2,10,Naglis Peciulis,2017PECI01,36.5,40.03
FontwellOpen2020,444,2,11,Jacob Chambers,2017CHAM09,37.0,40.6
FontwellOpen2020,444,2,12,Dominic Lumsden,2016LUMS01,35.78,41.17
FontwellOpen2020,444,2,13,Chris Mills,2014MILL04,38.66,41.79
